,Date,User,Tweet
162,2014-02-15 08:47:25+00:00,Dalharath02,My valentine tonight consists of a variety of assorted alcohols. #WOMENARESTUPID
163,2014-02-14 16:36:06+00:00,Zack_Mroue,All these females are arguing the fact that men are better drivers.😒 #WomenAreStupid
164,2014-02-10 03:33:54+00:00,Jake_Feldstein,@jEckel2387 #womenarestupid
165,2014-01-30 22:48:49+00:00,joshwasoutside,Why do you argue about everything.. #WomenAreStupid #StopBitching2014
166,2014-01-26 00:54:46+00:00,HelmsZane,@_madipaige just asked me how an elevator works... #womenarestupid #fact
167,2014-01-25 05:11:18+00:00,RoselleLillo,The fact that your insecurities have to affect me.  Pisses me off. Keep that shit to yourself. Or get some self esteem.  #womenarestupid
168,2014-01-23 19:06:45+00:00,TheSpicy_Pepper,"""Abs on a skinny guy don't count"" so you want a fat guy with abs?? #womenarestupid"
169,2014-01-23 00:06:17+00:00,LilCutesville,http://t.co/TtLCLXDYvc #womenarestupid #typical #feminist @veryBENeficial @iyamyake
170,2014-01-21 18:19:55+00:00,LehrAustyn,Adam and Eve gettin turnt up... #womenarestupid #herfault #fruitprobs #EvesApology4
171,2014-01-01 10:01:29+00:00,gingerrage1997,#womenarestupid
172,2013-12-27 09:14:11+00:00,beaubailey4269,When will you stop letting him fuck you over and realize I'll treat you better?  #womenarestupid
173,2013-12-10 21:48:47+00:00,readthistweet87,I completely agree with this. #WomenAreStupid http://t.co/UZ6Hras8IT
174,2013-12-06 21:01:24+00:00,_slingerland,"Why are hurricanes named after women?
Because they arrive wet and wild and leave with your house and car 😂
#BUUURRRNNNN #womenarestupid"
175,2013-12-06 19:47:47+00:00,JFrance2566,#sexism #womenarestupid #niagarafalls https://t.co/Hka0tvScls
176,2013-12-05 22:42:30+00:00,TheMrsLevy,#Rodeo #womenarestupid https://t.co/z4ccDyaalF
177,2013-11-24 20:09:04+00:00,johnnysaccone,Show me your genitals #jonlajoie #womenarestupid @swazay http://t.co/9hZGt6IdJU
178,2013-11-14 01:12:27+00:00,kwaniey,"True ""@Raichiekin: #WomenAreStupid .-. RT“@ItsHimMichael: She curving you for the nigga that pays her no attention.”"""
179,2013-11-14 00:42:48+00:00,Raichiekin,#WomenAreStupid .-. RT“@ItsHimMichael: She curving you for the nigga that pays her no attention.”
180,2013-11-12 20:06:08+00:00,brooks5_2,@3rdTimeTheCharm @JessicaaaLees http://t.co/V8XhqDkOVI #WomenAreStupid
181,2013-11-04 00:51:20+00:00,showout_D,@lexxi_grace @Yo_its_Tif  #womenarestupid
182,2013-10-27 20:48:06+00:00,amandajo0517,"Watching this lady struggle tryin to get her hood open, she doesn't understand there is a latch for it.... #womenarestupid"
183,2013-10-22 06:25:04+00:00,MitchGarner8,@BeckyLMatthews because it costs more than 11.50 to go out? #dickhead #womenarestupid
184,2013-10-17 06:11:44+00:00,justingoldchain,@Simplemachines_ @macknsweetjones @2ndcaptainfly Oh you remember. That's where the #WomenAreStupid hashtag was born.
185,2013-09-26 03:31:43+00:00,0scarMYERweiner,S/o to me for dating one girl and learning from my mistakes. I've been single for over 4 years #gome #womenarestupid
186,2013-09-17 15:46:51+00:00,DrL0ve143,"#SHOUTOUT to the #guys that can move in with their #girlfriend,than #breakup,than #kick #her out, than #date her again. #wtf #womenarestupid"
187,2013-09-03 16:43:39+00:00,ellisssss93,@RobMeehan117 feminists piss me off. #chilloutwench #womenarestupid
188,2013-09-01 19:24:33+00:00,Katomonkey,That's not even Spanish he could be saying anything #womenarestupid #XFactor
189,2013-08-31 04:59:30+00:00,allisonrware,"Go ahead, make yourself look stupid. I'll be swimming at 6a whole you stumble &amp; beg for Advil. #drunksneverwin #womenarestupid #halfthestory"
190,2013-08-26 20:21:18+00:00,EllisHallwood11,@demicross_ The mother turned the oven off tho! #womenarestupid
191,2013-08-21 23:13:43+00:00,GKnapke,Constantly understanding why nice guys truly finish last!! Being an asshole is fun too!! #womenarestupid
192,2013-08-16 01:18:29+00:00,Thorswomen,@ThorLund724 greatest president ever! #respect #womenarestupid #womenjokes #thorlund #utsg #makemeababy #illvomitonyou #showmeyourtoes
193,2013-07-29 03:35:05+00:00,bigteddybear93,Deb just tried to kill #Dexter ... does she forget he has a kid that loves him very much? #womenarestupid
194,2013-07-24 00:47:22+00:00,driftderek,I offer you and your son refuge during a storm and somehow you still find a way to be a bitch… #WomenAreStupid
195,2013-07-21 21:41:25+00:00,FakeFerrari,"And this is from a woman ...... #Men RT @FakeChloeR: @FakeFerrari Oh that's stupid. #WomenAreStupid There, i said it!"
196,2013-07-18 23:25:22+00:00,GarOBrien90,The difference in men and women's way of thinking is actually scary... You could be way WAY off the same line! haha #WomenAreStupid/Crazy
197,2013-07-02 21:55:14+00:00,AndreMMValente,@rach_nogueira #Womenarestupid xD
198,2013-06-27 05:31:31+00:00,Boss_Man_Jamar,"""@Ohh_itsGeorge: See this is where the fuckery begins #WomenAreStupid""lmaoo hahahaha I'm done."
199,2013-06-25 01:40:00+00:00,_MichaelMason_,How am I supposed to watch the Stanley Cup if the bachelorette is on too!!!! Gawddd! #womenarestupid
