,Date,User,Tweet
153,2022-10-28 14:21:30+00:00,AdaLovelace69,"@MfaMathis @KonbiniFr Tu fais partie du problème. C'est pas parce qu'une femme met un décolleté ou s'habille ""sexy"" que ça vous donne le droit de les harceler sexuellement. Le soucis c'est le comportement des HOMMES. #menaretrash"
154,2022-10-28 14:20:59+00:00,AdaLovelace69,"@AramylLiadon @KonbiniFr Tu fais partie du problème. C'est pas parce qu'une femme met un décolleté ou s'habille ""sexy"" que ça vous donne le droit de les harceler sexuellement. Le soucis c'est le comportement des HOMMES. #menaretrash"
155,2022-10-28 14:19:54+00:00,AdaLovelace69,@adravius @KonbiniFr Tu fais partie du soucis. Le soucis c'est pas les streameuse hot tube mais le comportement des hommes. #menaretrash
156,2022-10-28 14:13:00+00:00,weltraumhilfede,@sternde Wisst ihr noch #menaretrash?
157,2022-10-28 11:01:21+00:00,Feministopheles,"Mais surtout continuez bien de fermer les yeux et de ne rien faire... 

Une jeune femme est morte, un enfant de 2 ans se retrouve orphelin, des parents ont perdus leur fille, mais tout va bien... et surtout notallmen ! ÇA  c'est important, hein ?

#MenAreTrash https://t.co/hIkjTsSr3a"
158,2022-10-28 06:29:05+00:00,BenzMiles1980,"@Dancingjuju Le patriarcat, sa condition d’homme lui a appris qu’il pouvait disposer des femmes et d’user de violences si elles refusent. #menaretrash"
159,2022-10-28 05:11:36+00:00,Derrick_67,"@SizophilaMkhize When Zuma's daughter use words such as ejaculated inside you,women keep quiet. Let a man use the same line. #menaretrash will trend."
160,2022-10-28 02:46:55+00:00,bohemiansoprano,"@elonmusk Does this mean I can say #menaretrash now, without getting #communitystandards triggered? 😂"
161,2022-10-27 23:42:24+00:00,Groucho1848,"@BETEAGILE @PatriotePierre @DanyCaligula Enfin bref, on voit bien qu’on est très loin du #menaretrash, que les détracteurs habituels du #notallmen se mettent soudainement à le pratiquer eux-mêmes et que comme d’hab ils chouinent et se plaignent de harcelement quand on les met face à leur hypocrisie et leur incohérence"
162,2022-10-27 23:41:13+00:00,FinnsLane,@CocoaDoe It ain't real until you the devil. #menaretrash
163,2022-10-27 23:18:23+00:00,maiss_ass,#menaretrash tjr eux le problème tfaçon
164,2022-10-27 21:29:27+00:00,Xorkatos3,@Jarbi3_7af #menaretrash
165,2022-10-27 20:42:55+00:00,Sio_D,"La notion de consentement reste quelque chose de flou, même chez les plus gentils d'entre vous. #MenAreTrash"
166,2022-10-27 19:55:02+00:00,aworldtraveler2,"This man called me an hour ago to ask if I wanted lunch. Yet here I am, wasting away from hunger #menaretrash"
167,2022-10-27 19:02:21+00:00,Sio_D,#MenAreTrash
168,2022-10-27 18:07:16+00:00,rawsammi,One of my cats who was stolen by my ex-husband #MenAreTrash https://t.co/CEmOAk9YPv
169,2022-10-27 16:54:51+00:00,circexy_,Tu sais que garçon si t'enlève la cédille ça fait #menaretrash ?
170,2022-10-27 15:17:27+00:00,OverlordKego,"@AurelionBro @noboxmr @Shieve8 @ColeWithrow @NullSpaceGaming @OrwellNGoode #menaretrash ""obviously it's not about all men""
*post a meme about how women avoid accountability*
""NOOOOOOOOO you generalize not all women are like that QQ"""
171,2022-10-27 12:53:19+00:00,mrwetyana_zola,"@METROFMSA No ways! This is something else. 

If I was in her shoes, I would leave that man who doesn't appreciate and Value what we have built over the years. #MenAreTrash"
172,2022-10-27 12:42:15+00:00,AdaLovelace69,"@SamuelEtienne ""soutiens"" Alors que tu fais partie du problème.
#MenAreTrash https://t.co/882AaKMX65"
173,2022-10-27 12:03:44+00:00,KhaOueeee,@officiel_riyadS C vrmt trop surcoté #menaretrash 🚮
174,2022-10-27 09:42:35+00:00,AdaLovelace69,"Et y en a beaucoup d'autre d'influenceurs qui font un genre de soutient avec des propos problématique
#menaretrash https://t.co/h3UggXuKZa"
175,2022-10-27 09:08:27+00:00,SephiRock_,#ACAB et #menaretrash tous les jours
176,2022-10-27 09:01:12+00:00,rawsammi,@ItinerantMedic Literally my ex-husband's behavior 🖕🏼#menaretrash
177,2022-10-27 08:59:28+00:00,rawsammi,"PSA: he IS going to divorce you when he is ""finished"" with whatever he's using you for. 🖕🏼#MenAreTrash"
178,2022-10-27 08:32:13+00:00,Padidedepseudo,"Bordel mais les mecs qui t'envoient des nudes sans bonjour ni rien sur Grindr alors que c'est spécifié que tu en veux PAS, tu leur envoies le texte de loi comme quoi c'est illégale, réponse :  ""si t prude vient pas ici""
LE CULOT mais je ai marre !
#menaretrash"
179,2022-10-27 06:33:28+00:00,ItinerantMedic,"What an absolute piece of shit that husband is who was recording his wife while she was attempting to hang herself. 
#menaretrash"
180,2022-10-26 21:46:32+00:00,copycat_22,😐 #menaretrash #fuckallmen #sad https://t.co/zwAc7ZIWye
181,2022-10-26 21:14:14+00:00,Xorkatos3,"@kareem_nasser @gypsyontheloose Phoenicians ? Or Byzantine ? 
I identify as water spray 
#menaretrash"
182,2022-10-26 17:14:33+00:00,TiciaDeLi,"Billy Ray Cyrus is engaged to a 23 yo. He just got divorced &amp; is already ENGAGED, to a 23 yo…that he met on the set of HANNAH MONTANA…10 years ago. I’ll let you do the math on that one. Again man are garbage 🗑 #pedophile #grooming #menaretrash"
183,2022-10-26 16:53:50+00:00,AdaLovelace69,Dire cela en étant full miso et discriminant en live le reste de l'année c'est pas ouf je crois ... L'hypocrisie masculine est vraiment énorme. #menaretrash https://t.co/HPU62XTf5z
184,2022-10-26 16:24:06+00:00,NaphtalineGames,"@LilieRose__ @VaniaHer0 Mais le problème on le comprend!
Tu réagirais comment si je disais ""Toutes les femmes sont des connasses infidèles michetonneuses""?
Si je ""réagis mal"" c'est que vous cataloguez des mecs bien que vous ne connaissez pas au rang de harceleurs avec vos généralités de #menaretrash 😒"
185,2022-10-26 14:13:02+00:00,andjebigandje,"@jk_rowling Look at me me me me me. Gosh, #menaretrash"
186,2022-10-26 13:20:17+00:00,mine0098,@NassimFiktou @Kai_Shoyo @Kofuyu_ tu voulais dire 81% dégoutant non ? #menaretrash #baka #anime #onepiece #naruto #hxh #bleach #menAreVeryBaka
187,2022-10-26 12:45:23+00:00,imathenkosi_g,@glacier_heart im just doing my part. #menaretrash
188,2022-10-26 12:44:53+00:00,lzithh,@Intersiderale_ @Krabbyy_2 Ptdrrr on dirait les grosses folasse avec leurs #menaretrash
189,2022-10-26 12:12:22+00:00,sammibnz,#MenAreTrash
190,2022-10-26 09:40:04+00:00,AyCeeX,I really fell in love with this man's mind. I hate how he reacts so perfectly to my crises. mxii #MenAreTrash
191,2022-10-26 08:45:05+00:00,geraldRseta,"Quand je vois les commentaires sur le thread je comprends bien le #menaretrash lol, en tous cas bon courage sur twitch parce que ca doit pas etre facile tous les jours. Grosse force https://t.co/3Zcltmr03Z"
192,2022-10-26 08:41:30+00:00,Layzy_Katsudon,"@Tixy_22 @Jackyoh971 @Arunachala_1793 @AmSlytherpuff Oula j'ai jamais dit #menaretrash j'ai dit c'est pas maintenant qu'il faut se réveiller en fait. J'apprécie les efforts mais faut arrêter de faire les choqués que quand ça touche à des personnes connues. Ça arrive tout les jours, ça fait des années qu'on le dit."
193,2022-10-26 08:20:45+00:00,Tixy_22,"@Layzy_Katsudon @Jackyoh971 @Arunachala_1793 @AmSlytherpuff On est reparti pour un #menaretrash ?
Dans le scandale des streameuses, la plupart l'avoue elles même, elles ont cachés pleins de choses pour pas empirer la situation. Donc non, tous n'était pas dit et on ne voyait que la partie haute de l'iceberg, on a le droit d'être dépité 1/2"
194,2022-10-26 08:02:42+00:00,MboniMushiana,"#DeathPenalty please!!
#menaretrash 😡 https://t.co/kLI4wODFPw"
195,2022-10-26 07:26:48+00:00,EspritCrazy,#MenAreTrash
196,2022-10-26 07:21:19+00:00,Amu_J,@lerato_maphoto @Tshephi_M1 So you want trash to come treat you trashy as expected and then run back here with #MenAreTrash 😂😂😂😂
197,2022-10-26 07:03:01+00:00,THOMI1513,"Rien qu’avec ça, j’ai envie de dire #MenAreTrash
(Et ceux qui vont sortir l’excuse du NotAllMen, félicitations vous avez rien compris du problème et en plus vous y participez) https://t.co/yIPXt6t3Hb"
198,2022-10-25 23:25:09+00:00,SkyGOAT_,"@U_Kalyptus @_Hisok4_ @LRB_LoL @Dr_dropeur Parceque le but c'est quand même en dehors d'avoir de la visibilité c'est d'avoir une bonne image, tu peux pas être féministe lutter contre les discrimination sexiste mais prôner #menaretrash question de logique aussi beau soit le message derrière les termes sont pas adaptés"
199,2022-10-25 22:57:32+00:00,progressorama,"@PepeLinky @Pepe1erMinistre @Breaking_Gay @daiyaa Non les femmes n'ont pas de ""haine"" elles énoncent juste des faits ! à savoir que les hommes sont tous des raclures. C'est toi qui propage ta haine avec tes propos et ton relativisme de droitard ! #menaretrash"
